X,Y,Z
199799.0,7401843.0,570.937180527
199773.0,7401748.0,568.386692639
199728.0,7401662.0,568.036819185
199643.0,7401609.0,566.378366747
199558.0,7401557.0,564.664088076
199473.0,7401504.0,564.108602631
199421.0,7401420.0,563.27691167
199470.0,7401348.0,563.186579667
199569.0,7401357.0,563.76002024
199667.0,7401371.0,564.041830089
199750.0,7401426.0,564.767305646
199833.0,7401482.0,566.327713172
199917.0,7401537.0,569.388983281
199991.0,7401602.0,567.712808361
200054.0,7401680.0,567.909412307
200089.0,7401774.0,568.421855876
200123.0,7401868.0,569.282432523
200158.0,7401961.0,569.822550706
200203.0,7402050.0,571.065161654
200256.0,7402135.0,571.648500725
200264.0,7402234.0,572.526691584
200269.0,7402334.0,573.996170082
200277.0,7402433.0,574.597978619
200351.0,7402500.0,576.302677176
200437.0,7402540.0,578.908273294
200537.0,7402533.0,577.448049109
200636.0,7402527.0,576.67070306
200708.0,7402460.0,575.651306478
200755.0,7402378.0,575.154404551
200744.0,7402280.0,574.108327331
200669.0,7402214.0,573.464869404
200584.0,7402160.0,572.58074987
200500.0,7402108.0,571.754588342
200453.0,7402022.0,570.604685932
200405.0,7401935.0,569.86890719
200352.0,7401850.0,568.997736824
200315.0,7401764.0,568.11887836
200393.0,7401706.0,567.875208893
200472.0,7401649.0,567.759856322
200497.0,7401553.0,567.702996528
200484.0,7401464.0,567.142686017
200415.0,7401392.0,566.888181682
200346.0,7401319.0,566.07439443
200287.0,7401239.0,565.625955191
200229.0,7401157.0,564.868937272
200142.0,7401107.0,564.241890166
200073.0,7401048.0,564.182101773
200076.0,7400952.0,564.395679512
200142.0,7400878.0,564.939320938
200206.0,7400801.0,565.488981402
200249.0,7400711.0,566.024302043
200293.0,7400621.0,566.482553736
200358.0,7400551.0,567.357294644
200445.0,7400502.0,568.190521542
200532.0,7400452.0,567.974080674
200604.0,7400387.0,567.713588735
200658.0,7400303.0,568.02726663
200713.0,7400219.0,568.436570464
200790.0,7400159.0,569.695592991
200876.0,7400108.0,570.465099968
200973.0,7400103.0,571.077051638
201073.0,7400108.0,571.33055143
201167.0,7400141.0,572.089538473
201259.0,7400179.0,571.860602152
201351.0,7400218.0,572.520192568
201444.0,7400255.0,573.393919236
201541.0,7400278.0,573.571964678
201632.0,7400318.0,574.872386735
201719.0,7400367.0,575.59811702
201815.0,7400386.0,576.120246058
201915.0,7400391.0,577.12557924
202009.0,7400410.0,577.100850463
202085.0,7400475.0,579.629502647
202161.0,7400540.0,582.377147241
202237.0,7400605.0,585.60145041
202324.0,7400642.0,586.247388196
202419.0,7400624.0,582.520105729
202486.0,7400551.0,581.339552313
202513.0,7400461.0,580.078186531
202486.0,7400368.0,579.028465609
202428.0,7400287.0,578.531949073
202361.0,7400217.0,577.571936493
202265.0,7400187.0,576.793510519
202170.0,7400158.0,575.407447131
202077.0,7400120.0,574.924214691
201984.0,7400085.0,574.302878153
201888.0,7400055.0,573.365946532
201793.0,7400026.0,573.228193285
201697.0,7399997.0,572.459486404
201616.0,7399949.0,571.622377002
201654.0,7399857.0,572.086591061
201649.0,7399770.0,572.327365177
201582.0,7399695.0,571.46651337
201518.0,7399621.0,570.786077348
201591.0,7399576.0,571.753144186
201691.0,7399571.0,573.020934868
206694.0,7405617.0,535.892826164
206601.0,7405631.0,536.690479553
206505.0,7405610.0,536.857276228
206423.0,7405553.0,537.392843208
206341.0,7405495.0,538.679067403
206259.0,7405438.0,538.655907749
206176.0,7405383.0,538.116068346
206092.0,7405329.0,539.639227769
206008.0,7405275.0,540.398329192
205923.0,7405221.0,540.811908263
205843.0,7405161.0,540.926627278
205812.0,7405067.0,540.991517492
205808.0,7404973.0,541.618205453
205848.0,7404881.0,543.7638526
205889.0,7404790.0,545.637739204
205970.0,7404802.0,547.900216664
206062.0,7404841.0,546.379108904
206140.0,7404896.0,545.211926607
206190.0,7404983.0,544.493518142
206241.0,7405068.0,542.576684353
206297.0,7405151.0,541.151609279
206353.0,7405234.0,542.195722326
206409.0,7405317.0,541.547324498
206481.0,7405386.0,542.241195418
206559.0,7405447.0,539.26923406
206638.0,7405509.0,537.10222313
206710.0,7405577.0,536.071780615
201462.0,7405610.0,554.473169572
201550.0,7405565.0,553.747769036
201648.0,7405545.0,553.399222931
201746.0,7405525.0,553.148149825
201825.0,7405502.0,553.040891949
201805.0,7405408.0,553.478009197
201765.0,7405317.0,554.450706641
201681.0,7405262.0,556.036388482
201593.0,7405220.0,556.210697017
201495.0,7405201.0,557.241852342
201395.0,7405196.0,558.560030619
201295.0,7405195.0,559.367346511
201195.0,7405193.0,560.243609933
201102.0,7405158.0,559.997125041
201011.0,7405117.0,558.388285721
200917.0,7405136.0,557.2530343
200864.0,7405211.0,556.937252106
200861.0,7405311.0,556.973617251
200858.0,7405410.0,556.869496756
200833.0,7405507.0,556.628109244
200872.0,7405585.0,556.860449339
200944.0,7405654.0,554.98811069
201017.0,7405723.0,554.573892835
201079.0,7405799.0,553.898367197
201116.0,7405892.0,553.38992565
201153.0,7405985.0,552.932570206
201190.0,7406078.0,552.591046199
201262.0,7406130.0,554.182782506
201287.0,7406055.0,555.672603957
201292.0,7405955.0,557.263199978
201315.0,7405859.0,558.832846299
201349.0,7405765.0,557.698044489
201382.0,7405671.0,556.350428598
203762.0,7407051.0,546.713998516
203766.0,7407151.0,545.882075661
203770.0,7407251.0,544.99390198
203773.0,7407351.0,544.246351196
203777.0,7407451.0,543.384335775
203781.0,7407550.0,542.808477502
203781.0,7407650.0,542.560687174
203777.0,7407750.0,544.148181095
203772.0,7407850.0,546.282773952
203747.0,7407946.0,541.694306185
203712.0,7408040.0,540.040393455
203677.0,7408133.0,538.999463267
203706.0,7408193.0,539.199371157
203772.0,7408160.0,539.689470038
203806.0,7408066.0,539.879730532
203840.0,7407972.0,541.223135011
203872.0,7407877.0,543.78994862
203900.0,7407781.0,544.385611822
203927.0,7407685.0,543.804436651
203955.0,7407589.0,546.176260953
204003.0,7407501.0,551.016716819
204055.0,7407416.0,549.889868855
204107.0,7407330.0,548.322888705
204159.0,7407245.0,550.216053852
204206.0,7407157.0,550.716521214
204249.0,7407067.0,551.015131931
204292.0,7406976.0,552.583963288
204335.0,7406886.0,552.467162883
204378.0,7406796.0,553.290854817
204455.0,7406732.0,553.861457539
204541.0,7406681.0,554.093841276
204560.0,7406601.0,555.106339956
204543.0,7406502.0,556.872563458
204526.0,7406404.0,558.384050065
204508.0,7406305.0,560.537155415
204457.0,7406225.0,564.26546995
204380.0,7406162.0,566.834579562
204290.0,7406119.0,576.965321171
204200.0,7406076.0,580.502389474
204107.0,7406087.0,568.443347851
204024.0,7406138.0,564.020909086
203951.0,7406206.0,557.890092741
203878.0,7406275.0,554.999043255
203805.0,7406343.0,553.366005812
203724.0,7406402.0,551.4429126
203655.0,7406471.0,550.111393572
203629.0,7406565.0,549.739719788
203656.0,7406661.0,549.274270826
203689.0,7406755.0,548.653679032
203723.0,7406849.0,547.971852374
203756.0,7406943.0,547.53441308
201170.0,7406927.0,550.023614803
201134.0,7407018.0,550.694243457
201090.0,7407108.0,551.668712196
201065.0,7407204.0,550.290969985
201109.0,7407283.0,548.387451012
201182.0,7407349.0,547.352805491
201234.0,7407435.0,545.996019246
201187.0,7407520.0,545.088353815
201130.0,7407602.0,544.39951389
201073.0,7407684.0,543.720718568
201073.0,7407778.0,543.272604884
201095.0,7407874.0,542.896384388
201170.0,7407899.0,542.777049139
201253.0,7407843.0,543.048043676
201352.0,7407841.0,543.155009223
201431.0,7407893.0,543.038458128
201500.0,7407965.0,542.367580478
201533.0,7408057.0,542.050474115
201558.0,7408143.0,541.909294466
201645.0,7408094.0,542.140619739
201736.0,7408052.0,542.248966062
201832.0,7408026.0,542.404343404
201853.0,7407958.0,542.779044628
201816.0,7407865.0,543.262976938
201774.0,7407775.0,544.033476479
201698.0,7407711.0,544.570080029
201618.0,7407650.0,544.944383675
201575.0,7407568.0,545.876374406
201570.0,7407468.0,546.146408553
201548.0,7407372.0,546.779608261
201509.0,7407280.0,547.382399819
201469.0,7407188.0,548.309901403
201453.0,7407097.0,548.618405646
201510.0,7407015.0,548.558309591
201581.0,7406953.0,548.262196794
201681.0,7406946.0,547.606339088
201781.0,7406946.0,546.957026838
201801.0,7406883.0,546.98378591
201778.0,7406786.0,547.653630621
201755.0,7406689.0,548.378813485
201709.0,7406604.0,548.480349367
201627.0,7406558.0,549.410380283
201528.0,7406551.0,550.535050396
201433.0,7406581.0,550.894098826
201341.0,7406621.0,551.970721209
201251.0,7406664.0,552.504543106
201167.0,7406714.0,552.223661272
201127.0,7406805.0,550.719060724
208586.0,7409677.0,522.389529049
208495.0,7409718.0,522.395871771
208403.0,7409753.0,522.104643807
208307.0,7409726.0,522.530731544
208212.0,7409735.0,522.470199388
208120.0,7409773.0,522.017808375
208027.0,7409771.0,522.054194603
207936.0,7409730.0,522.936161473
207837.0,7409715.0,523.234322337
207738.0,7409700.0,523.48492217
207649.0,7409657.0,523.382469397
207565.0,7409604.0,525.465755194
207498.0,7409530.0,524.282736261
207436.0,7409452.0,525.664701891
207374.0,7409373.0,525.569078329
207326.0,7409285.0,525.867661651
207322.0,7409187.0,526.262836793
207398.0,7409127.0,526.520978452
207479.0,7409069.0,527.564167514
207557.0,7409026.0,528.600301134
207657.0,7409023.0,530.548689201
207757.0,7409021.0,530.384642031
207857.0,7409019.0,530.043434503
207945.0,7408987.0,529.535042576
208012.0,7408913.0,529.016876344
208105.0,7408877.0,528.925504854
208182.0,7408813.0,528.829963897
208263.0,7408757.0,529.368679801
208358.0,7408726.0,532.07609633
208432.0,7408776.0,531.016477598
208509.0,7408838.0,531.132591378
208594.0,7408891.0,527.382597543
208691.0,7408912.0,526.124087356
208789.0,7408926.0,525.128507233
208874.0,7408979.0,524.19998831
208916.0,7409065.0,523.066102307
208861.0,7409146.0,523.019777892
208801.0,7409226.0,523.948668515
208772.0,7409315.0,524.772883347
208787.0,7409414.0,525.298944098
208786.0,7409514.0,524.15081981
208785.0,7409614.0,522.532262006
208694.0,7409641.0,522.578207632
202329.0,7409382.0,536.578938858
202428.0,7409396.0,539.606215113
202526.0,7409418.0,542.556697332
202622.0,7409444.0,537.869785857
202719.0,7409470.0,539.466670942
202815.0,7409497.0,539.874767051
202913.0,7409515.0,539.863284595
203013.0,7409521.0,540.724176401
203113.0,7409527.0,544.86736605
203212.0,7409532.0,550.06669372
203312.0,7409538.0,552.995565902
203412.0,7409544.0,551.372570082
203512.0,7409550.0,548.651820822
203609.0,7409534.0,543.327778703
203702.0,7409555.0,537.113097494
203788.0,7409606.0,534.898555746
203875.0,7409594.0,537.75389902
203958.0,7409539.0,545.890308018
203997.0,7409457.0,541.015665434
203989.0,7409358.0,535.706625624
204018.0,7409275.0,535.30879057
204099.0,7409227.0,536.529677608
204199.0,7409227.0,537.450290117
204295.0,7409214.0,538.26939988
204366.0,7409144.0,537.766778198
204414.0,7409056.0,537.470591825
204473.0,7408976.0,537.594152794
204533.0,7408896.0,538.846235476
204627.0,7408931.0,543.751441899
204722.0,7408961.0,544.158455867
204821.0,7408972.0,539.349411999
204917.0,7408997.0,538.990386124
205008.0,7409038.0,539.210872484
205106.0,7409046.0,537.875028461
205206.0,7409047.0,542.675189105
205306.0,7409047.0,541.142798378
205403.0,7409035.0,537.863875536
205494.0,7409001.0,535.239761815
205591.0,7409025.0,534.171747866
205686.0,7409056.0,532.711591037
205746.0,7409120.0,533.162783945
205798.0,7409205.0,534.563579266
205882.0,7409248.0,536.288938282
205980.0,7409270.0,536.657928138
206077.0,7409292.0,535.736128926
206169.0,7409332.0,537.001130325
206260.0,7409372.0,540.94036483
206352.0,7409413.0,555.19439577
206447.0,7409440.0,553.442177433
206546.0,7409456.0,549.181251927
206645.0,7409472.0,537.63284486
206743.0,7409489.0,528.734749011
206801.0,7409551.0,526.257870256
206806.0,7409644.0,524.54470531
206754.0,7409730.0,524.546067726
206656.0,7409745.0,525.054413165
206557.0,7409759.0,525.384965813
206458.0,7409772.0,525.37531259
206359.0,7409785.0,525.32210416
206261.0,7409786.0,525.789928049
206166.0,7409755.0,527.082943456
206069.0,7409733.0,528.089760224
205969.0,7409729.0,529.204777254
205870.0,7409730.0,529.669668979
205785.0,7409783.0,529.007715382
205701.0,7409837.0,529.048983639
205627.0,7409905.0,529.554276773
205554.0,7409973.0,528.980508526
205474.0,7410031.0,528.025084665
205384.0,7410071.0,528.122733929
205284.0,7410064.0,528.617305135
205185.0,7410057.0,528.83405929
205085.0,7410050.0,530.476617573
204985.0,7410043.0,530.310539243
204885.0,7410038.0,529.958522484
204786.0,7410051.0,530.256032197
204687.0,7410061.0,530.820379744
204587.0,7410055.0,530.783992137
204487.0,7410049.0,530.379374092
204387.0,7410043.0,530.90493473
204289.0,7410028.0,530.890147641
204193.0,7410002.0,531.611281903
204098.0,7409969.0,531.840789864
204007.0,7409929.0,532.182062182
203910.0,7409912.0,532.360198954
203810.0,7409912.0,533.257154191
203720.0,7409872.0,533.973066723
203626.0,7409852.0,532.881150293
203526.0,7409863.0,532.726456432
203427.0,7409874.0,532.757161931
203328.0,7409885.0,532.956613749
203229.0,7409871.0,533.035091499
203132.0,7409850.0,533.120167913
203034.0,7409829.0,533.265964955
202936.0,7409808.0,533.590733198
202839.0,7409784.0,533.839320893
202745.0,7409749.0,534.089102577
202651.0,7409715.0,534.525425093
202558.0,7409680.0,534.668257622
202464.0,7409644.0,534.905418768
202373.0,7409605.0,534.975991904
202281.0,7409565.0,535.339394346
202243.0,7409477.0,535.593119414
202255.0,7409396.0,535.949890611
209238.0,7409314.0,525.412874335
209323.0,7409367.0,526.329730055
209422.0,7409377.0,526.764698121
209522.0,7409384.0,527.00158876
209620.0,7409400.0,524.731875001
209716.0,7409426.0,523.0601725
209732.0,7409502.0,523.289367701
209730.0,7409594.0,526.829415361
209791.0,7409673.0,528.659062686
209836.0,7409761.0,522.210451813
209850.0,7409855.0,520.617140817
209759.0,7409896.0,520.40677134
209662.0,7409919.0,520.327881511
209564.0,7409917.0,520.193559237
209466.0,7409897.0,520.09834623
209368.0,7409877.0,520.918289981
209273.0,7409846.0,521.365668929
209179.0,7409814.0,521.255301977
209079.0,7409810.0,520.632884391
209015.0,7409738.0,520.097907802
208985.0,7409643.0,520.462598201
208956.0,7409547.0,521.829061151
208966.0,7409453.0,522.333773971
209002.0,7409359.0,522.363841148
209084.0,7409318.0,523.543000398
209176.0,7409282.0,524.443931365
213921.0,7409884.0,522.035024126
213978.0,7409803.0,523.829490444
213973.0,7409706.0,521.581809657
213974.0,7409612.0,523.818241677
214022.0,7409524.0,526.716923795
214105.0,7409483.0,527.292282644
214203.0,7409464.0,527.711291766
214301.0,7409445.0,526.25562838
214365.0,7409372.0,527.331751468
214458.0,7409361.0,528.01272734
214558.0,7409365.0,529.105269511
214634.0,7409306.0,531.280995652
214699.0,7409231.0,530.763955851
214781.0,7409190.0,530.795300359
214875.0,7409226.0,532.533896401
214968.0,7409261.0,534.289489041
215056.0,7409308.0,534.416853952
215143.0,7409358.0,532.922857081
215241.0,7409349.0,532.921263254
215340.0,7409333.0,531.319048109
215439.0,7409317.0,531.204670555
215537.0,7409301.0,532.747462344
215636.0,7409285.0,534.198987564
215735.0,7409270.0,534.467117915
215835.0,7409262.0,536.037808825
215934.0,7409255.0,532.740651673
216029.0,7409283.0,530.568104772
216122.0,7409318.0,529.365039968
216213.0,7409360.0,526.971940378
216304.0,7409402.0,528.593704823
216395.0,7409444.0,529.948737821
216485.0,7409486.0,530.956755691
216576.0,7409528.0,529.760532484
216671.0,7409554.0,527.733004712
216770.0,7409565.0,526.244050422
216823.0,7409642.0,528.209031427
216853.0,7409736.0,523.895227063
216898.0,7409826.0,524.619395163
216939.0,7409917.0,522.224978294
216953.0,7409999.0,519.942879
216866.0,7409950.0,521.706410343
216779.0,7409901.0,522.308189317
216680.0,7409889.0,522.031014742
216580.0,7409878.0,521.463048947
216481.0,7409867.0,521.018236405
216406.0,7409802.0,521.294629264
216328.0,7409739.0,522.059661307
216242.0,7409720.0,523.100392466
216157.0,7409772.0,522.963072609
216099.0,7409846.0,521.885608998
216076.0,7409943.0,520.145028247
216024.0,7410018.0,519.377521169
215926.0,7410037.0,519.641187291
215827.0,7410055.0,519.849027791
215737.0,7410024.0,520.577782195
215651.0,7409974.0,520.942549538
215562.0,7409931.0,521.764989993
215472.0,7409975.0,521.168063181
215382.0,7410019.0,520.189732729
215282.0,7410022.0,520.598184666
215183.0,7410031.0,520.58013773
215084.0,7410045.0,520.382110994
214985.0,7410060.0,521.269741248
214886.0,7410074.0,520.01899978
214787.0,7410088.0,519.882442193
214687.0,7410095.0,519.926905034
214587.0,7410098.0,519.845234657
214487.0,7410101.0,519.074255356
214392.0,7410125.0,518.409070592
214300.0,7410164.0,517.865800716
214204.0,7410174.0,517.810420904
214106.0,7410158.0,518.145049942
214007.0,7410142.0,518.319572572
213918.0,7410104.0,519.020193715
213881.0,7410016.0,519.140133341
210173.0,7409607.0,521.920458982
210193.0,7409510.0,522.254880241
210245.0,7409425.0,522.134850337
210316.0,7409369.0,522.395443192
210415.0,7409355.0,522.748000944
210503.0,7409314.0,523.00939919
210602.0,7409330.0,524.205414653
210701.0,7409343.0,524.545708217
210799.0,7409360.0,524.762023528
210893.0,7409395.0,525.805170038
210986.0,7409430.0,526.529056185
211080.0,7409465.0,525.983209508
211166.0,7409516.0,526.478400964
211251.0,7409568.0,526.146418157
211321.0,7409636.0,525.806009256
211380.0,7409718.0,527.420934015
211439.0,7409799.0,527.304992508
211482.0,7409886.0,524.587355997
211504.0,7409984.0,519.871570281
211523.0,7410080.0,517.391057771
211423.0,7410082.0,517.675861794
211323.0,7410083.0,517.499639046
211223.0,7410083.0,517.765838256
211131.0,7410043.0,518.432761798
211040.0,7410004.0,519.582137452
210945.0,7409977.0,520.537008426
210846.0,7409988.0,519.699871646
210747.0,7409999.0,519.348560191
210647.0,7410010.0,518.731416077
210548.0,7410002.0,518.907798686
210449.0,7409987.0,519.313389244
210350.0,7409972.0,519.505432198
210251.0,7409958.0,520.354901065
210182.0,7409896.0,520.993594212
210126.0,7409814.0,521.623842896
210145.0,7409721.0,521.9648942
198951.0,7409530.0,547.970383026
199050.0,7409513.0,547.550274271
199149.0,7409513.0,547.375500336
199249.0,7409516.0,547.293130546
199342.0,7409488.0,546.684173586
199434.0,7409465.0,546.058736443
199525.0,7409506.0,546.359479888
199622.0,7409511.0,546.152957196
199721.0,7409498.0,546.389869633
199820.0,7409485.0,545.909054157
199919.0,7409472.0,544.972413892
200010.0,7409492.0,544.037696051
200091.0,7409551.0,543.607720121
200171.0,7409610.0,542.997429226
200228.0,7409692.0,543.846162117
200283.0,7409776.0,543.637630187
200334.0,7409859.0,540.792644631
200256.0,7409917.0,541.171038543
200163.0,7409952.0,541.690617297
200069.0,7409988.0,542.521042081
199973.0,7409999.0,542.442451886
199874.0,7409986.0,543.317793688
199775.0,7409994.0,543.108035776
199676.0,7410007.0,543.272642122
199576.0,7410020.0,544.152919218
199477.0,7410033.0,544.20147999
199378.0,7410042.0,544.199854122
199305.0,7409997.0,545.057743883
199251.0,7409914.0,546.528248808
199171.0,7409854.0,546.880419252
199077.0,7409836.0,547.319831415
198977.0,7409838.0,548.396596289
198877.0,7409840.0,548.400745913
198777.0,7409843.0,548.230851716
198677.0,7409845.0,549.005145055
198577.0,7409842.0,549.21651304
198477.0,7409834.0,549.759205571
198379.0,7409822.0,550.001390046
198284.0,7409789.0,549.960229097
198240.0,7409724.0,549.633696513
198321.0,7409706.0,549.540570548
198421.0,7409708.0,549.966009573
198521.0,7409709.0,550.013501248
198617.0,7409681.0,549.710352634
198711.0,7409648.0,549.533843133
198800.0,7409601.0,548.951600076
198888.0,7409554.0,548.28190154
213158.0,7409433.0,527.3727156
213254.0,7409464.0,527.950786689
213349.0,7409494.0,527.846382804
213432.0,7409548.0,530.179603672
213513.0,7409607.0,531.317892456
213593.0,7409666.0,527.518708287
213674.0,7409725.0,526.0708005
213651.0,7409812.0,527.156522834
213625.0,7409904.0,525.714875769
213670.0,7409993.0,519.855534414
213675.0,7410079.0,518.67026511
213606.0,7410151.0,518.014995601
213512.0,7410186.0,517.807441238
213413.0,7410178.0,517.171063656
213313.0,7410182.0,516.969003089
213213.0,7410186.0,516.564391533
213129.0,7410148.0,516.640084109
213037.0,7410111.0,517.88298143
212941.0,7410080.0,518.375948124
212851.0,7410099.0,517.666876192
212766.0,7410151.0,516.821146247
212680.0,7410202.0,516.773813025
212588.0,7410162.0,518.025484855
212493.0,7410142.0,518.27571195
212394.0,7410153.0,517.356512168
212295.0,7410164.0,516.987250832
212195.0,7410175.0,516.663542819
212098.0,7410155.0,516.98437308
212001.0,7410129.0,517.60709275
211905.0,7410104.0,517.272568868
211806.0,7410091.0,516.952111744
211763.0,7410024.0,517.023463334
211750.0,7409925.0,517.738895344
211737.0,7409825.0,518.28863901
211724.0,7409726.0,520.339394246
211717.0,7409628.0,520.032316627
211772.0,7409546.0,522.45513195
211851.0,7409495.0,523.793431386
211951.0,7409492.0,525.793964932
212051.0,7409489.0,528.001143298
212151.0,7409488.0,527.465761251
212249.0,7409506.0,527.387031644
212348.0,7409524.0,527.683445437
212445.0,7409515.0,527.609712005
212542.0,7409491.0,526.882207739
212639.0,7409466.0,526.86483893
212736.0,7409441.0,527.375787669
212834.0,7409424.0,527.538451374
212934.0,7409421.0,527.175495924
213034.0,7409418.0,527.834091867
211709.0,7412710.0,531.449926032
211757.0,7412623.0,528.746097775
211805.0,7412535.0,528.089432264
211863.0,7412455.0,530.2072119
211938.0,7412389.0,531.154212903
212022.0,7412350.0,542.444789225
212122.0,7412357.0,553.367629591
212217.0,7412383.0,555.027786791
212317.0,7412391.0,547.779100471
212411.0,7412421.0,538.998436781
212506.0,7412450.0,533.251523344
212604.0,7412469.0,529.301961382
212702.0,7412487.0,525.193049001
212802.0,7412493.0,519.686428441
212891.0,7412529.0,523.189840428
212973.0,7412587.0,529.917980941
213055.0,7412644.0,525.367972802
213109.0,7412711.0,517.852723994
213076.0,7412805.0,524.547489534
213053.0,7412902.0,526.77157917
213034.0,7413001.0,525.110740702
213011.0,7413098.0,516.656521413
212983.0,7413194.0,510.55673349
212920.0,7413251.0,509.194119012
212834.0,7413228.0,509.44568933
212755.0,7413167.0,510.949570959
212681.0,7413100.0,512.618673149
212608.0,7413031.0,515.554875445
212536.0,7412962.0,516.673663688
212440.0,7412969.0,519.600936931
212342.0,7412989.0,522.390995802
212247.0,7413016.0,525.458305143
212194.0,7413100.0,523.22026464
212140.0,7413185.0,519.694132555
212079.0,7413257.0,516.097858641
211981.0,7413251.0,518.013706941
211886.0,7413221.0,520.721510492
211787.0,7413206.0,523.321981077
211688.0,7413190.0,525.845148359
211590.0,7413175.0,530.058739458
211532.0,7413129.0,532.797608094
211584.0,7413053.0,532.536171842
211665.0,7412995.0,535.762357
211685.0,7412901.0,534.063260866
211691.0,7412801.0,531.032192167
216680.0,7412015.0,529.515624491
216724.0,7412105.0,528.662387385
216771.0,7412193.0,525.464181856
216848.0,7412256.0,522.30523205
216935.0,7412273.0,522.852660583
217027.0,7412235.0,524.913363523
217125.0,7412215.0,528.81292183
217223.0,7412201.0,532.069656736
217318.0,7412231.0,532.707409055
217410.0,7412267.0,531.254621423
217444.0,7412351.0,531.045876664
217411.0,7412434.0,533.575548472
217323.0,7412482.0,535.43012875
217236.0,7412531.0,533.322769413
217205.0,7412614.0,532.17508966
217279.0,7412671.0,531.726838336
217376.0,7412694.0,530.413669479
217467.0,7412731.0,532.421850405
217547.0,7412791.0,534.601557217
217627.0,7412851.0,535.260922183
217707.0,7412911.0,537.277548195
217802.0,7412925.0,538.057186927
217902.0,7412919.0,540.76879547
218002.0,7412908.0,541.402156518
218101.0,7412897.0,540.613436569
218200.0,7412886.0,539.97385784
218297.0,7412883.0,540.329350425
218376.0,7412944.0,535.108032842
218443.0,7413016.0,533.590118476
218500.0,7413097.0,532.96502092
218586.0,7413147.0,532.462174197
218673.0,7413198.0,528.720716173
218759.0,7413248.0,530.955524368
218845.0,7413298.0,527.37080685
218912.0,7413358.0,525.875815143
218825.0,7413377.0,528.91336304
218753.0,7413309.0,530.252672564
218670.0,7413258.0,533.060715659
218572.0,7413236.0,533.841235258
218475.0,7413214.0,534.823928845
218377.0,7413192.0,536.575853943
218278.0,7413186.0,539.892035984
218178.0,7413188.0,538.000479478
218078.0,7413189.0,539.487445673
218019.0,7413232.0,538.849311706
218079.0,7413312.0,535.41685097
218146.0,7413383.0,532.143527767
218238.0,7413424.0,538.755344508
218333.0,7413452.0,541.842934426
218431.0,7413474.0,537.538956567
218522.0,7413510.0,535.184579581
218596.0,7413578.0,535.269370238
218668.0,7413647.0,533.610712857
218740.0,7413716.0,532.683325644
218792.0,7413785.0,527.630149899
218698.0,7413800.0,526.526632993
218599.0,7413812.0,525.057768947
218499.0,7413825.0,524.885473365
218440.0,7413748.0,526.07486311
218383.0,7413666.0,530.542197044
218311.0,7413608.0,529.819040957
218211.0,7413609.0,528.076812884
218118.0,7413643.0,528.74041855
218025.0,7413680.0,532.506933854
217933.0,7413719.0,538.129796154
217962.0,7413806.0,538.206217744
218051.0,7413845.0,537.419738255
218146.0,7413876.0,533.637718024
218238.0,7413916.0,528.570594986
218331.0,7413952.0,529.582402274
218425.0,7413986.0,525.649428269
218503.0,7414033.0,520.925794857
218441.0,7414075.0,521.514231607
218342.0,7414068.0,524.761824813
218244.0,7414054.0,530.03243623
218252.0,7414144.0,534.526849171
218286.0,7414239.0,528.110664712
218307.0,7414331.0,521.918450374
218233.0,7414391.0,521.161825327
218136.0,7414416.0,521.938540968
218052.0,7414464.0,520.589136529
217977.0,7414530.0,517.646918634
217902.0,7414596.0,515.63617455
217816.0,7414612.0,515.450363783
217724.0,7414573.0,517.039131273
217635.0,7414559.0,517.005615043
217568.0,7414603.0,514.00981119
217501.0,7414531.0,514.786632643
217469.0,7414438.0,516.8047873
217459.0,7414339.0,523.172296551
217445.0,7414242.0,524.490172637
217396.0,7414155.0,524.931529602
217347.0,7414068.0,526.272903921
217281.0,7414004.0,525.592739213
217211.0,7414057.0,521.527942194
217169.0,7414148.0,520.226953702
217149.0,7414243.0,522.072254516
217152.0,7414343.0,517.495001508
217156.0,7414443.0,515.643438999
217149.0,7414541.0,514.377231239
217115.0,7414635.0,511.611941981
217074.0,7414724.0,509.245128242
216991.0,7414780.0,508.271214127
216906.0,7414778.0,508.518670171
216819.0,7414729.0,509.406118029
216759.0,7414651.0,510.501244136
216705.0,7414567.0,511.488091045
216669.0,7414474.0,513.530527131
216627.0,7414385.0,514.354395291
216564.0,7414307.0,515.238637774
216499.0,7414232.0,516.654043139
216401.0,7414244.0,515.793792765
216302.0,7414260.0,514.759569415
216203.0,7414275.0,514.828470076
216111.0,7414306.0,514.204169369
216040.0,7414376.0,512.01819902
215969.0,7414447.0,510.075447963
215889.0,7414490.0,509.803780554
215792.0,7414470.0,509.668549681
215695.0,7414445.0,510.014902911
215597.0,7414459.0,509.495445395
215500.0,7414483.0,509.398671223
215405.0,7414514.0,509.32231255
215309.0,7414530.0,509.480803443
215210.0,7414517.0,509.830187395
215111.0,7414504.0,509.834064648
215011.0,7414490.0,510.181122489
214932.0,7414546.0,509.193650309
214856.0,7414612.0,508.670967825
214763.0,7414638.0,508.210321261
214666.0,7414628.0,508.405354192
214570.0,7414615.0,508.72617924
214478.0,7414645.0,508.818626615
214419.0,7414726.0,508.577156258
214342.0,7414786.0,509.729016751
214249.0,7414768.0,511.890095288
214196.0,7414707.0,511.183099033
214186.0,7414608.0,510.996115276
214117.0,7414544.0,511.343862009
214031.0,7414494.0,512.687362733
213944.0,7414526.0,512.74742957
213860.0,7414581.0,512.774510727
